timestamp,record,latitude,longitude,height,speed,course,satellites,validity,hdop,vdop,pdop,sep,ax,ay,az,gx,gy,gz,mx,my,mz,temp_imu,temp_1,temp_2,temp_3,temp_4,atm,year,month,day,hour,minute,second,rssi,ref
2024-09-11 10:35:12.000,0,59.907663,10.719061,10.6,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,12,31,
2024-09-11 10:35:17.000,0,59.907662,10.719062,10.1,0.01,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,17,31,
2024-09-11 10:35:22.000,0,59.907664,10.719058,10.4,0.02,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,22,31,
2024-09-11 10:35:27.000,0,59.907667,10.719055,10.9,0.02,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,27,31,
2024-09-11 10:35:32.000,0,59.907667,10.719054,10.8,0.02,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,32,31,
2024-09-11 10:35:37.000,0,59.907668,10.719052,10.8,0.06,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,37,31,
2024-09-11 10:35:42.000,0,59.907669,10.71905,10.9,0.01,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,42,31,
2024-09-11 10:35:47.000,0,59.907672,10.719048,11.3,0.06,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,47,31,
2024-09-11 10:35:52.000,0,59.907677,10.719046,11.9,0.04,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,52,31,
2024-09-11 10:35:57.000,0,59.907682,10.719043,12.5,0.01,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,35,57,31,
2024-09-11 10:36:02.000,0,59.907686,10.719039,12.7,0.01,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,2,31,
2024-09-11 10:36:07.000,0,59.907688,10.719039,12.7,0.02,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,7,31,
2024-09-11 10:36:12.000,0,59.907687,10.719043,11.9,0.03,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,12,31,
2024-09-11 10:36:17.000,0,59.907686,10.719044,11.5,0.03,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,17,31,
2024-09-11 10:36:22.000,0,59.907685,10.719046,11.2,0.02,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,22,31,
2024-09-11 10:36:27.000,0,59.907686,10.719044,11.1,0.03,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,27,31,
2024-09-11 10:36:32.000,0,59.907685,10.719043,10.7,0.05,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,32,31,
2024-09-11 10:36:37.000,0,59.907684,10.719043,10,0.07,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,37,31,
2024-09-11 10:36:42.000,0,59.907683,10.719044,9.9,0.04,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,42,31,
2024-09-11 10:36:47.000,0,59.907683,10.719044,9.7,0.02,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,47,31,
2024-09-11 10:36:52.000,0,59.907684,10.719041,9.6,0.07,,12,,0.68,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,52,31,
2024-09-11 10:36:57.000,0,59.907682,10.719039,9.1,0.02,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,36,57,31,
2024-09-11 10:37:02.000,0,59.90768,10.719039,8.4,0.02,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,2,31,
2024-09-11 10:37:07.000,0,59.907679,10.719035,7.9,0.01,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,7,31,
2024-09-11 10:37:12.000,0,59.907677,10.719035,7.7,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,12,31,
2024-09-11 10:37:17.000,0,59.907674,10.719041,7.3,0.03,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,17,31,
2024-09-11 10:37:22.000,0,59.907671,10.719044,7.3,0.05,,12,,0.59,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,22,31,
2024-09-11 10:37:27.000,0,59.907671,10.719045,7.6,0.03,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,27,31,
2024-09-11 10:37:32.000,0,59.907672,10.719043,7.9,0.01,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,32,31,
2024-09-11 10:37:37.000,0,59.907676,10.719041,8.3,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,37,31,
2024-09-11 10:37:42.000,0,59.907678,10.71904,8,0.02,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,42,31,
2024-09-11 10:37:47.000,0,59.90768,10.71904,7.8,0.02,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,47,31,
2024-09-11 10:37:52.000,0,59.90768,10.719041,8.1,0.03,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,52,31,
2024-09-11 10:37:57.000,0,59.907678,10.719042,8.1,0.02,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,37,57,31,
2024-09-11 10:38:02.000,0,59.907676,10.719044,8.6,0.05,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,2,31,
2024-09-11 10:38:07.000,0,59.907674,10.719045,8.7,0.06,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,7,31,
2024-09-11 10:38:12.000,0,59.907671,10.719053,8.4,0.06,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,12,31,
2024-09-11 10:38:17.000,0,59.907665,10.719061,8.2,0.03,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,17,31,
2024-09-11 10:38:22.000,0,59.907662,10.719066,7.8,0.05,,12,,0.78,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,22,31,
2024-09-11 10:38:27.000,0,59.907665,10.719069,7.9,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,27,31,
2024-09-11 10:38:32.000,0,59.907664,10.719073,8.1,0.03,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,32,31,
2024-09-11 10:38:37.000,0,59.907666,10.719072,8.4,0.06,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,37,31,
2024-09-11 10:38:42.000,0,59.907668,10.719074,8.9,0.03,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,42,31,
2024-09-11 10:38:47.000,0,59.907669,10.719072,9,0.03,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,47,31,
2024-09-11 10:38:52.000,0,59.907671,10.71907,8.8,0.01,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,52,31,
2024-09-11 10:38:57.000,0,59.907672,10.71907,8.8,0.08,,12,,0.6,,,,,,,,,,,,,,,,,,,2024,9,11,10,38,57,31,
2024-09-11 10:39:02.000,0,59.907677,10.719068,8.8,0.05,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,2,31,
2024-09-11 10:39:07.000,0,59.907679,10.719065,8.2,0.04,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,7,31,
2024-09-11 10:39:12.000,0,59.907684,10.719063,7.9,0.04,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,12,31,
2024-09-11 10:39:17.000,0,59.907686,10.719065,8,0.03,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,17,31,
2024-09-11 10:39:22.000,0,59.907675,10.719031,8.4,0.75,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,22,31,
2024-09-11 10:39:27.000,0,59.907666,10.719028,7.5,0.01,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,27,31,
2024-09-11 10:39:32.000,0,59.907664,10.719029,7.2,0.03,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,32,31,
2024-09-11 10:39:37.000,0,59.907665,10.719026,7.3,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,37,31,
2024-09-11 10:39:42.000,0,59.907665,10.719022,7.3,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,42,31,
2024-09-11 10:39:47.000,0,59.907663,10.719019,7,0.03,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,47,31,
2024-09-11 10:39:52.000,0,59.907662,10.719014,6.8,0.02,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,52,31,
2024-09-11 10:39:57.000,0,59.90766,10.719014,6.9,0.02,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,39,57,31,
2024-09-11 10:40:02.000,0,59.907656,10.719017,6.9,0.01,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,2,31,
2024-09-11 10:40:07.000,0,59.907655,10.719019,7.2,0.04,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,7,31,
2024-09-11 10:40:12.000,0,59.907654,10.719021,7.6,0.04,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,12,31,
2024-09-11 10:40:17.000,0,59.907661,10.719021,8.2,1.11,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,17,31,
2024-09-11 10:40:22.000,0,59.907649,10.718908,8.4,1.1,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,22,31,
2024-09-11 10:40:27.000,0,59.907639,10.718886,8.3,0.05,,12,,0.62,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,27,31,
2024-09-11 10:40:32.000,0,59.907642,10.718885,8.8,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,32,31,
2024-09-11 10:40:37.000,0,59.907645,10.718879,8.8,0.04,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,37,31,
2024-09-11 10:40:42.000,0,59.90765,10.718876,8.6,0.1,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,42,31,
2024-09-11 10:40:47.000,0,59.907649,10.718875,8.5,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,47,31,
2024-09-11 10:40:52.000,0,59.907648,10.718873,8,0.03,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,52,31,
2024-09-11 10:40:57.000,0,59.907649,10.718868,7.5,0.02,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,40,57,31,
2024-09-11 10:41:02.000,0,59.90765,10.718864,7.3,0.05,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,2,31,
2024-09-11 10:41:07.000,0,59.907657,10.718875,7.8,1.08,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,7,31,
2024-09-11 10:41:12.000,0,59.907663,10.719001,6.6,1.5,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,12,31,
2024-09-11 10:41:17.000,0,59.907662,10.719022,6.5,0.04,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,17,31,
2024-09-11 10:41:22.000,0,59.907666,10.719019,6.8,0,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,22,31,
2024-09-11 10:41:27.000,0,59.907666,10.719015,6.9,0.03,,12,,0.8,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,27,31,
2024-09-11 10:41:32.000,0,59.907664,10.719014,6.6,0.03,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,32,31,
2024-09-11 10:41:37.000,0,59.907664,10.719015,6.9,0.02,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,37,31,
2024-09-11 10:41:42.000,0,59.907666,10.719014,7.4,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,42,31,
2024-09-11 10:41:47.000,0,59.907668,10.719011,7.6,0.02,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,47,31,
2024-09-11 10:41:52.000,0,59.907671,10.719011,8.4,0.03,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,52,31,
2024-09-11 10:41:57.000,0,59.907676,10.719009,8.9,0.03,,12,,0.8,,,,,,,,,,,,,,,,,,,2024,9,11,10,41,57,31,
2024-09-11 10:42:02.000,0,59.907676,10.719008,8.5,0.03,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,2,31,
2024-09-11 10:42:07.000,0,59.907674,10.719007,7.7,0.02,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,7,31,
2024-09-11 10:42:12.000,0,59.907674,10.719007,7.2,0.03,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,12,31,
2024-09-11 10:42:17.000,0,59.907672,10.719007,7,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,17,31,
2024-09-11 10:42:22.000,0,59.907672,10.719008,7.2,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,22,31,
2024-09-11 10:42:27.000,0,59.907671,10.71901,7.1,0.02,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,27,31,
2024-09-11 10:42:32.000,0,59.907671,10.719013,7.6,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,32,31,
2024-09-11 10:42:37.000,0,59.907673,10.719018,8.4,0.01,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,37,31,
2024-09-11 10:42:42.000,0,59.907676,10.719023,9.2,0.01,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,42,31,
2024-09-11 10:42:47.000,0,59.907678,10.719026,10.3,0.01,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,47,31,
2024-09-11 10:42:52.000,0,59.907681,10.719028,11,0.03,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,52,31,
2024-09-11 10:42:57.000,0,59.907681,10.719028,12.2,0.05,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,42,57,31,
2024-09-11 10:43:02.000,0,59.907681,10.719028,12.3,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,2,31,
2024-09-11 10:43:07.000,0,59.907679,10.719028,12.2,0.1,,12,,0.63,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,7,31,
2024-09-11 10:43:12.000,0,59.907675,10.719033,13.4,0.34,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,12,31,
2024-09-11 10:43:17.000,0,59.907666,10.719039,12.3,0.13,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,17,31,
2024-09-11 10:43:22.000,0,59.907661,10.719041,11.9,0.1,,12,,0.56,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,22,31,
2024-09-11 10:43:27.000,0,59.907659,10.719046,11.6,0.09,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,27,31,
2024-09-11 10:43:32.000,0,59.907658,10.719054,11.3,0.24,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,32,31,
2024-09-11 10:43:37.000,0,59.907654,10.719056,11.1,0.05,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,37,31,
2024-09-11 10:43:42.000,0,59.907652,10.719059,10.8,0.02,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,42,31,
2024-09-11 10:43:47.000,0,59.907651,10.719065,11.4,0.1,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,47,31,
2024-09-11 10:43:52.000,0,59.907648,10.719068,11.4,0.15,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,52,31,
2024-09-11 10:43:57.000,0,59.907652,10.719066,11.6,0.12,,12,,0.74,,,,,,,,,,,,,,,,,,,2024,9,11,10,43,57,31,
2024-09-11 10:44:02.000,0,59.907649,10.719074,11.4,0.03,,12,,0.61,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,2,31,
2024-09-11 10:44:07.000,0,59.907649,10.719084,11.4,0.08,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,7,31,
2024-09-11 10:44:12.000,0,59.907644,10.71909,10.5,0.1,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,12,31,
2024-09-11 10:44:17.000,0,59.907646,10.719083,11.5,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,17,31,
2024-09-11 10:44:22.000,0,59.907648,10.719079,11.5,0.05,,12,,0.58,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,22,31,
2024-09-11 10:44:27.000,0,59.907649,10.719078,11.9,0.03,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,27,31,
2024-09-11 10:44:32.000,0,59.907649,10.719074,12.1,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,32,31,
2024-09-11 10:44:37.000,0,59.907652,10.719075,12.2,0.03,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,37,31,
2024-09-11 10:44:42.000,0,59.907651,10.719073,12.3,0.02,,12,,0.68,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,42,31,
2024-09-11 10:44:47.000,0,59.90765,10.719073,12.7,0.03,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,47,31,
2024-09-11 10:44:52.000,0,59.90765,10.719074,12.9,0.02,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,52,31,
2024-09-11 10:44:57.000,0,59.907649,10.719076,13.4,0.04,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,44,57,31,
2024-09-11 10:45:02.000,0,59.907649,10.719076,13.4,0.09,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,2,31,
2024-09-11 10:45:07.000,0,59.90765,10.719076,13.5,0.18,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,7,31,
2024-09-11 10:45:12.000,0,59.90765,10.719076,12.7,0.08,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,12,31,
2024-09-11 10:45:17.000,0,59.907651,10.719073,12.2,0.11,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,17,31,
2024-09-11 10:45:22.000,0,59.90765,10.719071,11.8,0.07,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,22,31,
2024-09-11 10:45:27.000,0,59.907649,10.719074,12.1,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,27,31,
2024-09-11 10:45:32.000,0,59.907646,10.719078,12.5,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,32,31,
2024-09-11 10:45:37.000,0,59.907643,10.71908,12.7,0.03,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,37,31,
2024-09-11 10:45:42.000,0,59.907638,10.719084,12.3,0.07,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,42,31,
2024-09-11 10:45:47.000,0,59.907637,10.719079,11.3,0.06,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,47,31,
2024-09-11 10:45:52.000,0,59.907637,10.719076,10.6,0.08,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,52,31,
2024-09-11 10:45:57.000,0,59.907639,10.719072,10.4,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,45,57,31,
2024-09-11 10:46:02.000,0,59.907639,10.71907,11.2,0.01,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,2,31,
2024-09-11 10:46:07.000,0,59.907641,10.719065,11.8,0.02,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,7,31,
2024-09-11 10:46:12.000,0,59.907644,10.719064,12.3,0.16,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,12,31,
2024-09-11 10:46:17.000,0,59.907644,10.719067,12,0.04,,12,,0.7,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,17,31,
2024-09-11 10:46:22.000,0,59.907645,10.719063,12.2,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,22,31,
2024-09-11 10:46:27.000,0,59.907643,10.719069,13.3,0.08,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,27,31,
2024-09-11 10:46:32.000,0,59.907645,10.719068,13.6,0.1,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,32,31,
2024-09-11 10:46:37.000,0,59.907638,10.719064,12.2,0.15,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,37,31,
2024-09-11 10:46:42.000,0,59.907643,10.71906,11.2,0.6,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,42,31,
2024-09-11 10:46:47.000,0,59.907641,10.719073,12.4,0.08,,12,,0.68,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,47,31,
2024-09-11 10:46:52.000,0,59.90764,10.719079,12.6,0.05,,12,,0.74,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,52,31,
2024-09-11 10:46:57.000,0,59.907643,10.719077,12.9,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,46,57,31,
2024-09-11 10:47:02.000,0,59.907645,10.719077,12.7,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,2,31,
2024-09-11 10:47:07.000,0,59.907646,10.719075,12.4,0.05,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,7,31,
2024-09-11 10:47:12.000,0,59.90765,10.719074,12.5,0.06,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,12,31,
2024-09-11 10:47:17.000,0,59.907651,10.719078,12.7,0.2,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,17,31,
2024-09-11 10:47:22.000,0,59.907653,10.719086,13.9,0.11,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,22,31,
2024-09-11 10:47:27.000,0,59.907654,10.719089,14.2,0.09,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,27,31,
2024-09-11 10:47:32.000,0,59.907649,10.719086,13.8,0.24,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,32,31,
2024-09-11 10:47:37.000,0,59.907649,10.71909,13.6,0.11,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,37,31,
2024-09-11 10:47:42.000,0,59.907646,10.719092,13.7,0.15,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,42,31,
2024-09-11 10:47:47.000,0,59.907648,10.719094,13.8,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,47,31,
2024-09-11 10:47:52.000,0,59.907646,10.719095,13.5,0.08,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,52,31,
2024-09-11 10:47:57.000,0,59.907643,10.719097,13.3,0.05,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,47,57,31,
2024-09-11 10:48:02.000,0,59.907645,10.719097,13.8,0.06,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,2,31,
2024-09-11 10:48:07.000,0,59.90765,10.71909,13.8,0.11,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,7,31,
2024-09-11 10:48:12.000,0,59.907654,10.719088,14.4,0.27,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,12,31,
2024-09-11 10:48:17.000,0,59.907654,10.719084,14.5,0.02,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,17,31,
2024-09-11 10:48:22.000,0,59.907655,10.719086,14.7,0.15,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,22,31,
2024-09-11 10:48:27.000,0,59.90766,10.719066,14,0.08,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,27,31,
2024-09-11 10:48:32.000,0,59.90767,10.719044,13.1,0.02,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,32,31,
2024-09-11 10:48:37.000,0,59.907675,10.719028,12.8,0.03,,12,,0.77,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,37,31,
2024-09-11 10:48:42.000,0,59.90768,10.719013,12.6,0.09,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,42,31,
2024-09-11 10:48:47.000,0,59.907685,10.719002,12.3,0.02,,12,,0.71,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,47,31,
2024-09-11 10:48:52.000,0,59.907686,10.718996,12.1,0.3,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,52,31,
2024-09-11 10:48:57.000,0,59.907688,10.718996,12.1,0.08,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,48,57,31,
2024-09-11 10:49:02.000,0,59.907685,10.719001,11.6,0.05,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,2,31,
2024-09-11 10:49:07.000,0,59.907687,10.719001,10.6,0.06,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,7,31,
2024-09-11 10:49:12.000,0,59.907689,10.719004,10,0.04,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,12,31,
2024-09-11 10:49:17.000,0,59.907689,10.719004,9.9,0.07,,12,,0.72,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,17,31,
2024-09-11 10:49:22.000,0,59.907689,10.719005,9.3,0.16,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,22,31,
2024-09-11 10:49:27.000,0,59.907688,10.719008,9.1,0.21,,12,,0.66,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,27,31,
2024-09-11 10:49:32.000,0,59.907685,10.719017,8.8,0.46,,12,,0.67,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,32,31,
2024-09-11 10:49:37.000,0,59.907679,10.719032,8.5,0.09,,12,,0.64,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,37,31,
2024-09-11 10:49:42.000,0,59.907674,10.719036,9.4,0.31,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,42,31,
2024-09-11 10:49:47.000,0,59.907673,10.719047,9.6,0.05,,12,,0.8,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,47,31,
2024-09-11 10:49:52.000,0,59.907668,10.719051,8.8,0.1,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,52,31,
2024-09-11 10:49:57.000,0,59.907671,10.719056,9.5,0.06,,12,,0.81,,,,,,,,,,,,,,,,,,,2024,9,11,10,49,57,31,
2024-09-11 10:50:02.000,0,59.907674,10.719058,10.6,0,,12,,0.69,,,,,,,,,,,,,,,,,,,2024,9,11,10,50,2,31,
2024-09-11 10:50:07.000,0,59.907678,10.719061,10.6,0.04,,12,,0.65,,,,,,,,,,,,,,,,,,,2024,9,11,10,50,7,31,
